Common name,Species,Year,Startyear,Endyear,Location,Latitude,Longitude,Breeding status,Age Group,Prey.type,Prey.species,FoO,Num Freq,Freq Biomass,Prey size,SD,Sample.size,Sample.type,Source,Reference,Notes
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Clupeidae,0.114,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Blenniidae,0.083,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Gadidae,0.041,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Callionymidae,0.34,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Gobiidae,0.027,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Labridae,0.027,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Gasterosteidae,0.022,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Cottidae,0.018,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Syngnathidae,0.011,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Annelida,0.006,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Agonidae,0.003,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,NA,Mollusca,0.001,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1937-1938,1937,1938,"SW-Scotland, Clyde",55.7536,-4.9286,Breeding & Non-breeding,Adult,Crustacea,Arthropoda,0.072,,,,,81,Stomach shot,Primary Literature,"Lumsden & Haddow 1946 Journal of Animal Ecology 15,35-42",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Ammodytidae,0.217,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Taurulus bubalis,0.086,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Clupea harengus,0.114,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Gadus morhua,0.057,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Pollachius virens,0.057,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Trisopterus minutus,0.029,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Gadidae,0.057,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Callionymus lyra,0.046,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Pholis gunnellus,0.04,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Labrus,0.029,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Gaidropsarus vulgaris,0.011,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Syngnathus acus,0.011,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Nerophis lumbriciformis,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Gobius niger,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Gobiusculus flavescens,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Actinopterygii,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Actinopterygii,0.074,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Nucella lapillus,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Littorina saxatilis,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Littorina saxatilis,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Paphia,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Pandalus montagui,0.103,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Crangon crangon,0.023,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1965,1965,1965,Loch Ewe,57.8197,-5.6352,Breeding & Non-breeding,Adult,NA,Pagurus bernhardus,0.006,,,,,79,Stomach shot,Primary Literature,"Mills 1969 Scottish Birds 5,264-268",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Ammodytidae,0.99,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Gadidae,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Gobiidae,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Pleuronectidae,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Labridae,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Cottidae,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Pholidae,0.005,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Callionymidae,0.005,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,NA,Clupeidae,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
European shag,Phalacrocorax aristotelis,1991,1991,1991,Isle of May,56.19,-2.56,Breeding,Adult,Crustacea,Arthropoda,0,,,,,29,Stomach water offloading,Primary Literature,"Harris & Wanless 1993 Bird Study 40,135-139",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Ommastrephidae,0.154,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Teuthowenia megalops,0.011,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Taonius pavo,0.011,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Gonatus steenstrupi,0.022,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Onychoteuthis banksii,0.011,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Mastigoteuthis,0.011,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Cephalopoda,0.187,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Ammodytidae,0.11,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Clupeidae,0.11,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Manx Shearwater,Puffinus puffinus,1984-1985,1984,1985,Rhum,56.98,-6.32,Breeding,Adult,,Actinopterygii,0.374,,,,,76,Stomach & Regurgitate,Primary literature,"Thompson, K. 1987. THE ECOLOGY OF THE MANX SHEARWATER PUFFINUS PJJFFINUSON RHUM, WEST SCOTLAND. Unpubl. Thesis University of Glasgow",
Northern fulmar,Fulmarus glacialis,1982,1982,1982,St Kilda,57.81,-8.58,Breeding,Adult,Fish offal,Actinopterygii,0.5,,,,,12,Regurgitate,Primary Literature,Camphuysen & van Franeker 1996 Sula 10: 143-150,
Northern fulmar,Fulmarus glacialis,1982,1982,1982,St Kilda,57.81,-8.58,Breeding,Adult,Crustacea,Hyperia galba,0.33,,,,,12,Regurgitate,Primary Literature,Camphuysen & van Franeker 1996 Sula 10: 143-150,
Northern fulmar,Fulmarus glacialis,1982,1982,1982,St Kilda,57.81,-8.58,Breeding,Adult,Crustacea,Arthropoda,0.083,,,,,12,Regurgitate,Primary Literature,Camphuysen & van Franeker 1996 Sula 10: 143-150,
Northern fulmar,Fulmarus glacialis,1982,1982,1982,St Kilda,57.81,-8.58,Breeding,Adult,Purple sail jellyfish,Velella velella,0.17,,,,,12,Regurgitate,Primary Literature,Camphuysen & van Franeker 1996 Sula 10: 143-150,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Ammodytes marinus,Ammodytes marinus,0.723,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Herring or sprat,Clupeidae,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,fish offal,Actinopterygii,0.136,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Meganyctyphanes norvegica,Meganyctiphanes norvegica,0.09,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Gnathophausia zoea,Gnathophausia zoea,0.012,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Idotea metallica,Idotea metallica,0.005,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Parapasiphaea sulcatifrons,Parapasiphae sulcatifrons,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,squat lobster,Munida intermedia,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,hermit crab,Pagurus bernhardus,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Nephrops norvegicus,Nephrops norvegicus,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,swimming crab,Liocarcinus,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Acanthephyra sp.,Acanthephyra,0,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1980,1978,1982,Foula,60.13,-2.06,Breeding,Adult & Chick,Cephalopods,Cephalopoda,0.006,,,,,177,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Ammodytes marinus,Ammodytes marinus,0,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Herring or sprat,Clupeidae,0.076,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,fish offal,Actinopterygii,0.008,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Meganyctyphanes norvegica,Meganyctiphanes norvegica,0.339,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Gnathophausia zoea,Gnathophausia zoea,0.177,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Idotea metallica,Idotea metallica,0.113,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Parapasiphaea sulcatifrons,Parapasiphae sulcatifrons,0.078,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,squat lobster,Munida intermedia,0.025,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,hermit crab,Pagurus bernhardus,0.009,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Nephrops norvegicus,Nephrops norvegicus,0.009,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,swimming crab,Liocarcinus,0.0004,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Acanthephyra sp.,Acanthephyra,0.0004,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1981,1981,1981,St Kilda,57.81,-8.58,Breeding,Adult & Chick,Cephalopods,Cephalopoda,0,,,,,238,Regurgitate,Primary Literature,Furness & Todd 1984 Ibis 126: 379-387,
Northern fulmar,Fulmarus glacialis,1986,1986,1986,Fair Isle,59.56,-1.63,Breeding,Adult,Sandeel,Ammodytidae,,0.04,,,,24,Regurgitate,Primary Literature,Harris & Riddisford 1989 Scottish Birds 15:119-125,
Northern fulmar,Fulmarus glacialis,1986,1986,1986,Fair Isle,59.56,-1.63,Breeding,Adult,Offal,Actinopterygii,,0.96,,,,24,Regurgitate,Primary Literature,Harris & Riddisford 1989 Scottish Birds 15:119-125,
Northern fulmar,Fulmarus glacialis,1986,1986,1986,Fair Isle,59.56,-1.63,Breeding,Adult,Crustacea,Arthropoda,,0,,,,24,Regurgitate,Primary Literature,Harris & Riddisford 1989 Scottish Birds 15:119-125,
Northern fulmar,Fulmarus glacialis,1987,1987,1987,Fair Isle,59.56,-1.63,Breeding,Adult,Sandeel,Ammodytidae,,0.29,,,,14,Regurgitate,Primary Literature,Harris & Riddisford 1989 Scottish Birds 15:119-125,
