id,year,startyear,endyear,location,latitude,longitude,pred_common_name,pred_species,pred_breeding_status,pred_age_group,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_orig_descr,prey_taxon,prey_size,prey_sd,prey_age_group,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,freq_occ,freq_num,freq_biomass,sample_size,sample_type,ref_n,ref_ids,source,notes
2689,1987,1987,1987,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.97,NA,NA,31,regurgitate,1,REF028,primary literature,NA
2689,1987,1987,1987,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.97,NA,NA,31,regurgitate,1,REF028,primary literature,NA
2690,1987,1987,1987,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupids,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.03,NA,NA,31,regurgitate,1,REF028,primary literature,NA
2690,1987,1987,1987,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupids,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.03,NA,NA,31,regurgitate,1,REF028,primary literature,NA
2691,1988,1988,1988,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.75,NA,NA,4,regurgitate,1,REF028,primary literature,NA
2691,1988,1988,1988,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,0.75,NA,NA,4,regurgitate,1,REF028,primary literature,NA
2692,1988,1988,1988,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupids,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.25,NA,NA,4,regurgitate,1,REF028,primary literature,NA
2692,1988,1988,1988,Fair Isle,59.56,-1.63,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupids,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.25,NA,NA,4,regurgitate,1,REF028,primary literature,NA
2693,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.422,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2693,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.422,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2694,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2694,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2695,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.422,0.467,NA,90,stomach dead,1,REF004,primary literature,NA
2695,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,0.422,0.467,NA,90,stomach dead,1,REF004,primary literature,NA
2696,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0,0,NA,90,stomach dead,1,REF004,primary literature,NA
2696,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,0,0,NA,90,stomach dead,1,REF004,primary literature,NA
2697,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2697,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2698,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2698,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2699,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2699,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2700,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,greater sandeel,Hyperoplus lanceolatus,NA,NA,NA,126756,Hyperoplus lanceolatus,126756,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2700,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,greater sandeel,Hyperoplus lanceolatus,NA,NA,NA,126756,Hyperoplus lanceolatus,126756,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2701,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.467,NA,90,stomach dead,1,REF004,primary literature,NA
2701,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.467,NA,90,stomach dead,1,REF004,primary literature,NA
2702,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.011,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2702,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.011,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2703,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2703,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2704,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,polychaeta,Polychaeta,NA,NA,NA,883,Polychaeta,883,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2704,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,polychaeta,Polychaeta,NA,NA,NA,883,Polychaeta,883,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2705,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,crustacean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2705,1983,1983,1983,East Anglia,52.5,1,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,crustacean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0,NA,NA,90,stomach dead,1,REF004,primary literature,NA
2706,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.042,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2706,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0.042,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2707,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.313,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2707,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0.313,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2708,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.342,NA,48,stomach dead,1,REF004,primary literature,NA
2708,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.342,NA,48,stomach dead,1,REF004,primary literature,NA
2709,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.072,NA,48,stomach dead,1,REF004,primary literature,NA
2709,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.072,NA,48,stomach dead,1,REF004,primary literature,NA
2710,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.125,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2710,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.125,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2711,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2711,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2712,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0.042,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2712,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0.042,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2713,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,greater sandeel,Hyperoplus lanceolatus,NA,NA,NA,126756,Hyperoplus lanceolatus,126756,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2713,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,greater sandeel,Hyperoplus lanceolatus,NA,NA,NA,126756,Hyperoplus lanceolatus,126756,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2714,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.586,NA,48,stomach dead,1,REF004,primary literature,NA
2714,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.586,NA,48,stomach dead,1,REF004,primary literature,NA
2715,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2715,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2716,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2716,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2717,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,polychaeta,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.064,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2717,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,polychaeta,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.064,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2718,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,crustacean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0.018,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2718,1983,1983,1983,Moray Firth,57.75,-3.5,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,crustacean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0.018,NA,NA,48,stomach dead,1,REF004,primary literature,NA
2719,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2719,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sprat,Sprattus sprattus,NA,NA,NA,126425,Sprattus sprattus,126425,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2720,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2720,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,herring,Clupea harengus,NA,NA,NA,126417,Clupea harengus,126417,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2721,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.021,NA,63,stomach dead,1,REF004,primary literature,NA
2721,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,clupeidae,Clupeidae,NA,NA,NA,125464,Clupeidae,125464,NA,0.021,NA,63,stomach dead,1,REF004,primary literature,NA
2722,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.031,NA,63,stomach dead,1,REF004,primary literature,NA
2722,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,gadoids,Gadidae,NA,NA,NA,125469,Gadidae,125469,NA,0.031,NA,63,stomach dead,1,REF004,primary literature,NA
2723,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.048,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2723,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,whiting,Merlangius merlangus,NA,NA,NA,126438,Merlangius merlangus,126438,0.048,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2724,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2724,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,saithe,Pollachius virens,NA,NA,NA,126441,Pollachius virens,126441,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2725,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2725,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,poor cod,Trisopterus minutus,NA,NA,NA,126446,Trisopterus minutus,126446,0,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2726,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,greater sandeel,Hyperoplus lanceolatus,NA,NA,NA,126756,Hyperoplus lanceolatus,126756,0.041,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2726,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,greater sandeel,Hyperoplus lanceolatus,NA,NA,NA,126756,Hyperoplus lanceolatus,126756,0.041,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2727,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.897,NA,63,stomach dead,1,REF004,primary literature,NA
2727,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sandeel,Ammodytidae,NA,NA,NA,125516,Ammodytidae,125516,NA,0.897,NA,63,stomach dead,1,REF004,primary literature,NA
2728,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.127,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2728,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,goby,Gobius,NA,NA,NA,125988,Gobius,125988,0.127,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2729,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0.032,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2729,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,sheppy argentine,Maurolicus muelleri,NA,NA,NA,127312,Maurolicus muelleri,127312,0.032,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2730,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,polychaeta,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.101,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2730,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,polychaeta,Polychaeta,NA,NA,NA,883,Polychaeta,883,0.101,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2731,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,crustacean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0.014,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2731,1983,1983,1983,Newcastle,54.972,-1.608,Razorbill,Alca torda,breeding,chick,137128,Alca torda,137128,crustacean,Arthropoda,NA,NA,NA,1065,Arthropoda,1065,0.014,NA,NA,63,stomach dead,1,REF004,primary literature,NA
2732,2008,2008,2008,Rathlin,55.29,-6.19,Razorbill,Alca torda,breeding,adult,137128,Alca torda,137128,gadoid,Gadidae,NA,NA,NA,125469,Gadidae,125469,0,0,NA,25,vis obs,1,REF013,primary literature,NA
2732,2008,2008,2008,Rathlin,55.29,-6.19,Razorbill,Alca torda,breeding,adult,137128,Alca torda,137128,gadoid,Gadidae,NA,NA,NA,125469,Gadidae,125469,0,0,NA,25,vis obs,1,REF013,primary literature,NA
2733,2008,2008,2008,Rathlin,55.29,-6.19,Razorbill,Alca torda,breeding,adult,137128,Alca torda,137128,sandeel,Ammodytidae,4.5cm,NA,NA,125516,Ammodytidae,125516,0.83,0.83,NA,25,vis obs,1,REF013,primary literature,NA
2733,2008,2008,2008,Rathlin,55.29,-6.19,Razorbill,Alca torda,breeding,adult,137128,Alca torda,137128,sandeel,Ammodytidae,4.5cm,NA,NA,125516,Ammodytidae,125516,0.83,0.83,NA,25,vis obs,1,REF013,primary literature,NA
2734,2008,2008,2008,Rathlin,55.29,-6.19,Razorbill,Alca torda,breeding,adult,137128,Alca torda,137128,clupeid,Clupeidae,8.1cm,NA,NA,125464,Clupeidae,125464,0.17,0.17,NA,25,vis obs,1,REF013,primary literature,NA
2734,2008,2008,2008,Rathlin,55.29,-6.19,Razorbill,Alca torda,breeding,adult,137128,Alca torda,137128,clupeid,Clupeidae,8.1cm,NA,NA,125464,Clupeidae,125464,0.17,0.17,NA,25,vis obs,1,REF013,primary literature,NA
