id,pred_common_name,pred_species,year,startyear,endyear,multiyear,location,latitude,longitude,pred_breeding_status,pred_age_group,prey_orig_descr,prey_taxon,freq_occ,freq_num,freq_biomass,prey_size,sample_size,sample_type,source,notes,prey_age_group,pred_rank,pred_aphia_id,pred_valid_name,pred_valid_aphia_id,prey_rank,prey_aphia_id,prey_valid_name,prey_valid_aphia_id,ref_n,ref_ids
650,Black-legged kittiwake,Rissa tridactyla,1994,1994,1994,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,1,NA,NA,NA,6,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
651,Black-legged kittiwake,Rissa tridactyla,1994,1994,1994,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0.17,NA,NA,NA,6,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
652,Black-legged kittiwake,Rissa tridactyla,1994,1994,1994,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0,NA,NA,NA,6,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
653,Black-legged kittiwake,Rissa tridactyla,1994,1994,1994,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,6,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
654,Black-legged kittiwake,Rissa tridactyla,1994,1994,1994,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0,NA,NA,NA,6,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
655,Black-legged kittiwake,Rissa tridactyla,1995,1995,1995,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.4,NA,NA,NA,5,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
656,Black-legged kittiwake,Rissa tridactyla,1995,1995,1995,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0.4,NA,NA,NA,5,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
657,Black-legged kittiwake,Rissa tridactyla,1995,1995,1995,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.4,NA,NA,NA,5,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
658,Black-legged kittiwake,Rissa tridactyla,1995,1995,1995,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,5,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
659,Black-legged kittiwake,Rissa tridactyla,1995,1995,1995,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0,NA,NA,NA,5,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
660,Black-legged kittiwake,Rissa tridactyla,1996,1996,1996,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.67,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
661,Black-legged kittiwake,Rissa tridactyla,1996,1996,1996,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
662,Black-legged kittiwake,Rissa tridactyla,1996,1996,1996,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.11,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
663,Black-legged kittiwake,Rissa tridactyla,1996,1996,1996,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
664,Black-legged kittiwake,Rissa tridactyla,1996,1996,1996,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.33,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
665,Black-legged kittiwake,Rissa tridactyla,1997,1997,1997,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.7,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
666,Black-legged kittiwake,Rissa tridactyla,1997,1997,1997,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
667,Black-legged kittiwake,Rissa tridactyla,1997,1997,1997,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.15,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
668,Black-legged kittiwake,Rissa tridactyla,1997,1997,1997,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0.15,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
669,Black-legged kittiwake,Rissa tridactyla,1997,1997,1997,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.05,NA,NA,NA,20,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
670,Black-legged kittiwake,Rissa tridactyla,1998,1998,1998,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.25,NA,NA,NA,4,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF071
671,Black-legged kittiwake,Rissa tridactyla,1998,1998,1998,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0.5,NA,NA,NA,4,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF071
672,Black-legged kittiwake,Rissa tridactyla,1998,1998,1998,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other gadidae,Gadidae,0.25,NA,NA,NA,4,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF071
673,Black-legged kittiwake,Rissa tridactyla,1998,1998,1998,FALSE,Canna,57.05,-6.53,breeding,adult & chick,clupeidae,Sprattus sprattus,0.5,NA,NA,NA,4,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF071
674,Black-legged kittiwake,Rissa tridactyla,1998,1998,1998,FALSE,Canna,57.05,-6.53,breeding,adult & chick,trisopterus,Trisopterus,0.25,NA,NA,NA,4,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,genus,125739,Trisopterus,125739,1,REF071
675,Black-legged kittiwake,Rissa tridactyla,1999,1999,1999,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel 0 group,Ammodytes marinus,0.59,NA,NA,NA,22,regurgitate,primary literature,NA,0,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,2,REF080; REF072
676,Black-legged kittiwake,Rissa tridactyla,1999,1999,1999,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,2,REF080; REF072
677,Black-legged kittiwake,Rissa tridactyla,1999,1999,1999,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.14,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,2,REF080; REF072
678,Black-legged kittiwake,Rissa tridactyla,1999,1999,1999,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,2,REF080; REF072
679,Black-legged kittiwake,Rissa tridactyla,1999,1999,1999,FALSE,Canna,57.05,-6.53,breeding,adult & chick,clupeidae,Sprattus sprattus,0.41,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,2,REF080; REF072
680,Black-legged kittiwake,Rissa tridactyla,1999,1999,1999,FALSE,Canna,57.05,-6.53,breeding,adult & chick,trisopterus,Trisopterus,0.05,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,genus,125739,Trisopterus,125739,2,REF080; REF072
681,Black-legged kittiwake,Rissa tridactyla,2000,2000,2000,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.81,NA,NA,NA,32,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
682,Black-legged kittiwake,Rissa tridactyla,2000,2000,2000,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0.13,NA,NA,NA,32,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
683,Black-legged kittiwake,Rissa tridactyla,2000,2000,2000,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0,NA,NA,NA,32,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
684,Black-legged kittiwake,Rissa tridactyla,2000,2000,2000,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0.03,NA,NA,NA,32,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
685,Black-legged kittiwake,Rissa tridactyla,2000,2000,2000,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.16,NA,NA,NA,32,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
686,Black-legged kittiwake,Rissa tridactyla,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.67,NA,NA,NA,12,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
687,Black-legged kittiwake,Rissa tridactyla,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,12,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
688,Black-legged kittiwake,Rissa tridactyla,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.42,NA,NA,NA,12,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
689,Black-legged kittiwake,Rissa tridactyla,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,12,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
690,Black-legged kittiwake,Rissa tridactyla,2001,2001,2001,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0,NA,NA,NA,12,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
691,Black-legged kittiwake,Rissa tridactyla,2002,2002,2002,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.73,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
692,Black-legged kittiwake,Rissa tridactyla,2002,2002,2002,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
693,Black-legged kittiwake,Rissa tridactyla,2002,2002,2002,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
694,Black-legged kittiwake,Rissa tridactyla,2002,2002,2002,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
695,Black-legged kittiwake,Rissa tridactyla,2002,2002,2002,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.27,NA,NA,NA,22,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
696,Black-legged kittiwake,Rissa tridactyla,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.82,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,2,REF080; REF073
697,Black-legged kittiwake,Rissa tridactyla,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,2,REF080; REF073
698,Black-legged kittiwake,Rissa tridactyla,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.09,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,2,REF080; REF073
699,Black-legged kittiwake,Rissa tridactyla,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,2,REF080; REF073
700,Black-legged kittiwake,Rissa tridactyla,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.09,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,2,REF080; REF073
701,Black-legged kittiwake,Rissa tridactyla,2003,2003,2003,FALSE,Canna,57.05,-6.53,breeding,adult & chick,trisopterus,Trisopterus,0.18,NA,NA,NA,11,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,genus,125739,Trisopterus,125739,2,REF080; REF073
702,Black-legged kittiwake,Rissa tridactyla,2004,2004,2004,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.05,NA,NA,NA,21,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
703,Black-legged kittiwake,Rissa tridactyla,2004,2004,2004,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,21,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
704,Black-legged kittiwake,Rissa tridactyla,2004,2004,2004,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.05,NA,NA,NA,21,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
705,Black-legged kittiwake,Rissa tridactyla,2004,2004,2004,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0,NA,NA,NA,21,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
706,Black-legged kittiwake,Rissa tridactyla,2004,2004,2004,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.95,NA,NA,NA,21,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
707,Black-legged kittiwake,Rissa tridactyla,2005,2005,2005,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.22,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF080
708,Black-legged kittiwake,Rissa tridactyla,2005,2005,2005,FALSE,Canna,57.05,-6.53,breeding,adult & chick,shrimp,Crustacea,0.11,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,1,REF080
709,Black-legged kittiwake,Rissa tridactyla,2005,2005,2005,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.67,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF080
710,Black-legged kittiwake,Rissa tridactyla,2005,2005,2005,FALSE,Canna,57.05,-6.53,breeding,adult & chick,other,other,0.11,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,NA,NA,NA,NA,1,REF080
711,Black-legged kittiwake,Rissa tridactyla,2005,2005,2005,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0.11,NA,NA,NA,9,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,1,REF080
712,Black-legged kittiwake,Rissa tridactyla,2007,2007,2007,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.75,NA,NA,NA,4,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,2,REF080; REF077
713,Black-legged kittiwake,Rissa tridactyla,2007,2007,2007,FALSE,Canna,57.05,-6.53,breeding,adult & chick,crustacea,Crustacea,0,NA,NA,NA,4,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,subphylum,1066,Crustacea,1066,2,REF080; REF077
714,Black-legged kittiwake,Rissa tridactyla,2007,2007,2007,FALSE,Canna,57.05,-6.53,breeding,adult & chick,pipefish,Entelurus aequoreus,0.5,NA,NA,NA,4,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,127379,Entelurus aequoreus,127379,2,REF080; REF077
715,Black-legged kittiwake,Rissa tridactyla,2007,2007,2007,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.5,NA,NA,NA,4,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,2,REF080; REF077
716,Black-legged kittiwake,Rissa tridactyla,2007,2007,2007,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sprat,Sprattus sprattus,0,NA,NA,NA,4,regurgitate,primary literature,NA,NA,species,137156,Rissa tridactyla,137156,species,126425,Sprattus sprattus,126425,2,REF080; REF077
717,Black-legged kittiwake,Rissa tridactyla,2008,2008,2008,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel 1+ group group,Ammodytes marinus,0.333333333,NA,NA,NA,3,regurgitate,report,NA,+1,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF078
718,Black-legged kittiwake,Rissa tridactyla,2008,2008,2008,FALSE,Canna,57.05,-6.53,breeding,adult & chick,clupeidae,Clupeidae,0.333333333,NA,NA,NA,3,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125464,Clupeidae,125464,1,REF078
719,Black-legged kittiwake,Rissa tridactyla,2008,2008,2008,FALSE,Canna,57.05,-6.53,breeding,adult & chick,rockling,Lotidae,0.666666667,NA,NA,NA,3,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125470,Lotidae,125470,1,REF078
720,Black-legged kittiwake,Rissa tridactyla,2009,2009,2009,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.555555556,NA,NA,NA,9,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF079
721,Black-legged kittiwake,Rissa tridactyla,2009,2009,2009,FALSE,Canna,57.05,-6.53,breeding,adult & chick,clupeidae,Clupeidae,0.777777778,NA,NA,NA,9,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125464,Clupeidae,125464,1,REF079
722,Black-legged kittiwake,Rissa tridactyla,2009,2009,2009,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,0.222222222,NA,NA,NA,9,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF079
723,Black-legged kittiwake,Rissa tridactyla,2009,2009,2009,FALSE,Canna,57.05,-6.53,breeding,adult & chick,rockling,Lotidae,0.111111111,NA,NA,NA,9,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125470,Lotidae,125470,1,REF079
724,Black-legged kittiwake,Rissa tridactyla,2010,2010,2010,FALSE,Canna,57.05,-6.53,breeding,adult & chick,gadidae,Gadidae,1,NA,NA,NA,2,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125469,Gadidae,125469,1,REF075
725,Black-legged kittiwake,Rissa tridactyla,2011,2011,2011,FALSE,Canna,57.05,-6.53,breeding,adult & chick,sandeel all age groups,Ammodytes marinus,0.428571429,NA,NA,NA,7,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,species,126751,Ammodytes marinus,126751,1,REF076
726,Black-legged kittiwake,Rissa tridactyla,2011,2011,2011,FALSE,Canna,57.05,-6.53,breeding,adult & chick,clupeidae,Clupeidae,0.571428571,NA,NA,NA,7,regurgitate,report,NA,NA,species,137156,Rissa tridactyla,137156,family,125464,Clupeidae,125464,1,REF076
